카테고리,키워드,합계,상품수,경쟁도
수련용품,태극권바지,20,4130,206.5
수련용품,파란띠,110,484,4.4
수련용품,파장채,40,5,0.12
수련용품,프라이밋도복,70,10,0.14
수련용품,합기도,21360,20806,0.97
수련용품,합기도도복바지,20,97,4.85
수련용품,93브랜드,60,3355,55.92
수련용품,EF2985,20,93,4.65
수련용품,F99914,20,95,4.75
수련용품,RVCAGI,20,0,0.0
수련용품,SAVALEOS,20,5,0.0
수련용품,TR단도복,20,5,0.0
수련용품,UFC챔피언벨트,160,50,0.31
수련용품,VENUMVTC,20,0,0.0
수련용품,겨루기도복,60,707,11.78
수련용품,금강플러스,20,1689,0.0
수련용품,나무곤봉,50,805,16.1
수련용품,나이키KO복싱화,20,1604,80.2
수련용품,나이키복싱,110,1424,12.95
수련용품,데드리프트화,800,166,0.21
수련용품,도복밸트,20,2891,144.55
수련용품,디아트파이트태권도화,20,28,0.0
수련용품,로말레오CN9662-100,20,100,0.0
수련용품,론즈데일복싱화,20,32,1.6
수련용품,루타리브레도복,20,56,0.0
수련용품,리복리프터,390,1945,4.99
수련용품,리복리프터2,30,1326,44.2
수련용품,리프팅화,1490,1399,0.94
수련용품,마스터도복,30,860,28.67
수련용품,미즈노검은띠,20,3,0.15
수련용품,바이탈슈퍼컬러,30,15,0.5
수련용품,바이탈콤프,70,7,0.1
수련용품,반팔도복제작,20,1351,0.0
수련용품,베넘복싱화VCT2,20,11,0.0
수련용품,베넘엘리트라이트블루,20,0,0.0
수련용품,베림보로도복,20,0,0.0
수련용품,소요롤앱솔루트킹,20,225,0.0
수련용품,스크램블주짓수,40,38,0.95
수련용품,스파트링바닥,20,2,0.0
수련용품,실내태권도슈즈,20,4519,225.95
수련용품,아디다스복싱화F99915,20,6856,0.0
수련용품,아디다스신형태권도화콘테스탄트,20,1169,0.0
수련용품,아디다스태권도여자도복,20,100,0.0
수련용품,아디다스파워리프트4,1160,786,0.68
수련용품,아이키도,4620,159,0.03
수련용품,여자주짓수도복총장,20,1822,0.0
수련용품,오픈태권도복,20,321,16.05
수련용품,유도핑크도복,20,2454,0.0
수련용품,제이칼리쿠품새도복,60,96,1.6
수련용품,조립식송판,50,536,10.72
수련용품,조마태권도띠,20,0,0.0
수련용품,주짓수굿즈,60,198,3.3
수련용품,주짓수도복BATCH009,20,107,0.0
수련용품,주짓수도복그레이,30,309,10.3
수련용품,주짓수도복루카,20,6,0.0
수련용품,주짓수도복민트,20,90,4.5
수련용품,주짓수도복베넘,30,338,11.27
수련용품,주짓수도복보라색,20,17964,898.2
수련용품,주짓수도복사무라이,20,88,4.4
수련용품,주짓수도복야와라,20,0,0.0
수련용품,주짓수띠자수,30,0,0.0
수련용품,주짓수빅사이즈,20,18022,0.0
수영,가이드모터,1770,6107,3.45
수영,여성반팔수영복,150,26970,179.8
수영,남성수영복세트,120,86858,723.82
수영,아레나수영복2부,40,17686,442.15
수영,여성2부수영복,100,35092,350.92
수영,수영복치마,230,69688,302.99
수영,코팅수모,290,52149,179.82
수영,여자수영복원피스,760,886901,1166.97
수영,스피도수모,360,5767,16.02
수영,오리튜브,730,8489,11.63
수영,카본핀,270,853,3.16
수영,여자2부수영복,90,35092,389.91
수영,제트스키가격,1360,7152,5.26
수영,아부가르시아구명조끼,250,548,2.19
수영,오리발롱핀,310,7766,25.05
수영,나이키스윔팬츠,780,588,0.75
수영,PL8500,100,53,0.53
수영,물놀이보트,490,37791,77.12
수영,아레나물안경,1110,57017,51.37
수영,와이어모노키니,140,2235,15.96
수영,와이어비키니,290,8875,30.6
수영,마레스,1380,74764,54.18
수영,남자보드숏,290,50253,173.29
수영,아레나여성반신,30,50037,1667.9
수영,후그여성5부수영복,50,6602,132.04
수영,토네이도여자반신수영복,30,16017,533.9
수영,트임모노키니,110,5237,47.61
수영,반팔비키니,210,5613,26.73
수영,스노클링,3060,213979,69.93
수영,위니스윔,620,238,0.38
수영,유니콘튜브,670,10811,16.14
수영,미니수영장,820,17055,20.8
수영,아레나여성선수수영복,80,29868,373.35
수영,매쉬수모,180,7841,43.56
수영,빅사이즈원피스수영복,270,20636,76.43
수영,스윔웨어,1070,30624,28.62
수영,코팅수영모자,20,48879,2443.95
수영,심플모노키니,390,4250,10.9
수영,여성비키니,410,684554,1669.64
수영,랠리여자선수용수영복,20,5416,0.0
수영,럽레일,110,81,0.74
수영,리본모노키니,110,3772,34.29
수영,제트핀,480,1264,2.63
수영,탄탄이여성수영복,70,51673,738.19
수영,투명튜브,570,37557,65.89
수영,핀서포트,440,3715,8.44
수영,레노마썬드레스,20,31072,1553.6
수영,방수백,1110,1873945,1688.24
수영,메쉬수영가방,130,53028,407.91
수영,사롱,550,5292,9.62
수영,여자실래수영복4부,20,26859,0.0
수영,수영파우치,220,50561,229.82
수영,후그수모,200,35547,177.74
수영,PL9300,20,0,0.0
수영,WST1435,20,45,2.25
수영,실리콘수모,870,148707,170.93
수영,아레나썬드레스,20,1618,80.9
수영,잠수경,350,24632,70.38
수영,레노마수영가방,140,60434,431.67
수영,센티남자숏사각,20,1715,85.75
수영,프리다이빙스노클,190,5958,31.36
수영,AQAAG46,80,198,2.48
수영,나이키레쉬가드,870,2761,3.17
수영,마레스아반티엑셀,420,2664,6.34
수영,아레나수영복남자,70,93096,1329.94
수영,유아수영모,420,4734,11.27
수영,탄탄이,300,92714,309.05
수영,토네이도반신수영복,110,17691,160.83
수영,하이드로테크,250,915,3.66
수영,DMC오리발,490,919,1.88
수영,HSA500,130,63,0.48
수영,남자숏사각탄탄이,20,20487,1024.35
수영,오리발스티커,310,651,2.1
수영,접이식카약,250,3171,12.68
수영,김보연수영복,1510,22,0.01
수영,나이키솔리드패스트백,100,1021,10.21
수영,아쿠아로빅마스크,340,2812,8.27
수영,화이트비키니,320,19876,62.11
수영,AUFCE23,30,101,3.37
수영,스완스노패킹,100,1346,13.46
수영,스피도습식타올,80,1169,14.61
수영,아레나선수용,60,14838,247.3
수영,어선,4480,13690,3.06
수영,여자실내수영복3부,90,15653,173.92
수예,망스티치가방,1380,1982,1.44
수예,펀칭자수,550,47914,87.12
수예,웨딩보석십자수,90,2879,31.99
수예,프랑스자수실,2310,15862,6.87
수예,페이즐리원단,720,3543,4.92
수예,롤지퍼,430,47343,110.1
수예,가방연결고리,870,11240,12.92
수예,접착심지,1390,2701,1.94
수예,보빈함,230,1215,5.28
수예,빨강머리앤원단,560,1346,2.4
수예,마스크목걸이만들기,1040,12522,12.04
수예,호랑이보석십자수,560,5677,10.14
수예,지퍼수선,2130,6264,2.94
수예,아디노블,420,44,0.1
수예,파이핑끈,810,1384,1.71
수예,네오프렌원단,710,1560,2.2
수예,블랭킷뜨기,840,1711,2.04
수예,하루클래스,1580,559,0.35
수예,자수레이스원단,160,42530,265.81
수예,코튼레이온,270,164371,608.78
수예,셀프지퍼수선,80,2520,0.0
수예,납작고무줄,550,8031,14.6
수예,라바스부산,3750,602,0.16
수예,보석십자수키링,200,4096,20.48
수예,실버스노우,1030,144,0.14
수예,썬그립,610,2736,4.49
수예,나무단추,700,31536,45.05
수예,바지끈,1070,326845,305.46
수예,삼식이원단,22470,15381,0.68
수예,모란보석십자수,120,3878,32.32
수예,미싱기름,1070,1733,1.62
수예,샤무드원단,1740,13956,8.02
수예,수재샵,4090,3249,0.79
수예,양말끈,1150,26831,23.33
수예,예쁜단추,1040,1519836,1461.38
수예,울바인딩,160,623,3.89
수예,누빔지,560,7042,12.57
수예,반짝이실,430,4623,10.75
수예,황마,2070,29822,14.41
수예,돈나무보석십자수,710,6493,9.15
수예,동방면사18합,1510,130,0.09
수예,보석십자수사과,1210,5342,4.41
수예,프랑스자수손수건,510,790,1.55
수예,네트공예,750,1362,1.82
수예,보석십자수돈나무,620,6510,10.5
수예,청사과보석십자수,230,1339,5.82
수예,꽃단추,300,53917,179.72
수예,망뜨개가방,640,950,1.48
수예,보석십자수재료,600,10061,16.77
수예,스텐실제작,1050,4599,4.38
수예,아후강코바늘,610,98,0.16
수예,인형옷원단,900,3698,4.11
수예,동화실,250,7,0.03
수예,린넨체크원단,230,4080,17.74
수예,잠자리표가위,920,2314,2.52
수예,바지허리줄이기,10340,1315,0.13
수예,오아시스실,100,179,1.79
수예,미니보석십자수,590,6423,10.89
수예,밀키코튼블랙라벨,940,12,0.01
수예,보석십자수보관함,820,1170,1.43
수예,실크심지,960,989,1.03
수예,아이러브페인팅보석십자수,1420,8035,5.66
수예,여름가방뜨기,1220,818,0.67
수예,파피루스실,1000,102,0.1
수예,라탄가방만들기,1110,2170,1.95
수예,스마일원단,250,10630,42.52
수예,치아오구컴플리트,1070,94,0.09
수예,튜브사,1060,543,0.51
수예,고급단추부자재,30,4429,0.0
수예,꽃무늬천,700,13255,18.94
수예,다이마루,4000,67945,16.99
수예,마원단,870,10459,12.02
수집품,대전오월드,85650,8,0.0
수집품,한국투자금융상품권,1930,2,0.0
수집품,퍼시픽림,23710,2799,0.12
수집품,금융상품권,2390,83,0.03
수집품,카구팔,5910,2992,0.51
수집품,공기총,6110,6146,1.01
수집품,캐치티니핑해핑,7130,59,0.01
수집품,아크릴진열장,2690,21260,7.9
수집품,알씨카,4740,144225,30.43
수집품,비비탄저격총,3250,1530,0.47
수집품,스프레이부스,1310,2900,2.21
수집품,2021젊은작가상,2750,32,0.01
수집품,파워드라몬프라모델,490,45,0.09
수집품,원목체스,740,11491,15.53
수집품,건담앙상블17,290,501,1.73
수집품,MG발바토스,2550,491,0.19
수집품,귀멸의칼날렌고쿠,14320,4079,0.28
수집품,자동차프라모델,2530,315629,124.75
수집품,킹기도라,2340,615,0.26
수집품,스플렌더마블,2000,488,0.24
수집품,YK4082,1110,18,0.02
수집품,피규어라이즈,1340,11103,8.29
수집품,PG유니콘건담,1860,1720,0.92
수집품,귀멸피규어,690,30558,44.29
수집품,로스트시티,2050,858,0.42
수집품,뾱뾱이장난감,610,4397,7.21
수집품,아이유포토카드,4080,83,0.02
수집품,나무막대,1610,25031,15.55
수집품,세인트세이야,2820,4303,1.53
수집품,이유식책,4400,1090,0.25
수집품,카드캡터체리옷,380,1314,3.46
수집품,유니콘건담,4300,18768,4.36
수집품,귀멸의칼날반프레스토,1040,1428,1.37
수집품,트롤,29470,39798,1.35
수집품,대전오월드자유이용권,3950,3,0.0
수집품,RG사자비,2250,699,0.31
수집품,건담마커,2130,6470,3.04
수집품,앙상블17,250,195,0.78
수집품,젠이츠,53710,10591,0.2
수집품,룰렛,93300,72654,0.78
수집품,톰과제리피규어,1070,1564,1.46
수집품,마블피규어,2870,199211,69.41
수집품,메탈빌드,4480,3525,0.79
수집품,비비탄,7030,52405,7.45
수집품,스타크래프트피규어,640,612,0.96
수집품,피규어진열장,3380,31781,9.4
수집품,스파이더맨,81200,335487,4.13
수집품,초합금혼,2840,3819,1.34
수집품,타츠마키피규어,390,151,0.39
수집품,스트레스볼,8660,52346,6.04
수집품,무겐드라몬,1500,29,0.02
수집품,PG언리쉬드,6160,95,0.02
수집품,바이탈브레스,6830,66,0.01
수집품,임영웅,3356200,14441,0.0
수집품,다이라가,900,113,0.13
수집품,반프레스토귀멸의칼날,1950,1394,0.71
수집품,앙스타,10040,5550,0.55
수집품,라이징오,1860,182,0.1
수집품,하트비즈,820,51307,62.57
수집품,라탄환심,2780,2386,0.86
수집품,캐릭캐릭체인지,31890,1548,0.05
수집품,플레이모빌여자정원사,900,57,0.06
수집품,해적룰렛,1490,15927,10.69
수집품,SD건담,3220,22807,7.08
순금,한국금거래소순금바,20,0,0.0
순금,24K골드바최저,30,42806,1426.87
순금,24K순금1.875,20,8174,0.0
순금,24K금1돈바,20,42304,0.0
순금,순금100G,520,1104,2.12
순금,한국금거래소3.75골드바,20,413,20.65
순금,띠별금바,20,0,0.0
순금,황금돼지골드바3.75G,20,970,0.0
순금,100G골드바,140,813,5.81
순금,골드모아골드바,40,10444,261.1
순금,골드바1그램,20,1015,50.75
순금,순금3.75바,20,9563,478.15
순금,한국금거래소골드바100G,30,41,1.37
순금,한국금거래소복주머니,60,33,0.55
순금,한국금거래소카네이션,30,41,1.37
순금,황금열쇠상패,80,511,6.39
순금,순금골드바1G,40,1052,26.3
순금,국제표준금거래소골드바,20,2049,102.45
순금,금기념품,180,55569,308.72
순금,돌기념골드바,20,100,5.0
순금,순금기념,30,11634,387.8
순금,순금열쇠감사패,70,689,9.84
순금,순금열쇠케이스,40,347,8.68
순금,순금열쇠팬던트,40,513,12.82
순금,어버이날골드바,20,47,2.35
순금,황금돼지골드바,40,598,14.95
순금,24K1G,170,3,0.02
순금,24K3.75,60,0,0.0
순금,24K순금,950,478835,504.04
순금,골드바시세,2870,280,0.1
순금,돌선물금수저,210,928,4.42
순금,순금1돈덩어리,60,1372,22.87
순금,골드바한돈,850,3,0.0
순금,순금10돈가격,2210,309,0.14
순금,순금골드바11.25,70,7536,107.66
순금,순금동전,100,830,8.3
순금,순금원앙세트,20,117,5.85
순금,실버바100,20,101,5.05
순금,십이지신골드바,60,500,8.33
순금,열쇠,36290,3091285,85.18
순금,카드골드바,40,4865,121.62
순금,표준금거래소도명품인가요,20,3047,0.0
순금,한국금거래소황금돼지골드바37.5,20,91,0.0
순금,0.5G골드바,20,604,30.2
순금,12지쥐골드바,20,1077,0.0
순금,24K거북이,50,3746,74.92
순금,ㅣ돈골드바,20,508,0.0
순금,골드모아덩어리골드바15G,20,397,0.0
순금,골드바22.5,20,220,11.0
순금,골드바3.75양,20,8175,0.0
순금,골드바파는곳,160,80187,501.17
순금,금1G골드바,40,79616,1990.4
순금,금24K시세계산기,20,2215,0.0
순금,금괴골드바,30,3340,111.33
순금,금수저10돈,20,235547,11777.35
순금,금열쇠감사패,20,459,22.95
순금,돌잔치골드바,80,126,1.57
순금,막금1돈,20,1202,60.1
순금,반돈골드바,130,8,0.06
순금,부엉이금수저,20,196,9.8
순금,비트코인은화,110,16,0.15
순금,쇼핑,190800,9209993,48.27
순금,순금15G골드바,20,458,0.0
순금,순금1돈소,30,4299,143.3
순금,순금골드바37.5G,40,2680,67.0
순금,순금돌선물,80,7961,99.51
순금,순금바5G,20,800,40.0
순금,순금수저3.75,20,1233,61.65
순금,순금어버이날선물,20,1699,0.0
순금,순금열쇠우드케이스,20,147,7.35
순금,순금코인감사패,20,555,0.0
순금,주대복행운의고양이,20,0,0.0
순금,칠순선물금,40,0,0.0
순금,한국금거래소12지,40,52,1.3
순금,한국금거래소1G골드바,20,45,2.25
순금,한국금거래소75G,20,55,2.75
순금,한국금거래소쥐골드바,20,61,3.05
순금,황금송아지,610,1854,3.04
순금,황금열쇠감사패,180,315,1.75
순금,1G편지골드바,20,92,0.0
순금,24K3.75골드바,20,0,0.0
순금,24K금바,50,42316,846.32
순금,24K카드,30,12577,419.23
순금,24K황금열쇠,40,1469,36.73
순금,결혼10주년순금,20,10,0.0
순금,골드모아덩어리37.5G홈앤쇼핑,20,495,0.0
순금,골드바100만원,40,2441,61.02
순금,골드바30G,90,309,3.43
순금,골프순금메달,20,410,0.0
순금,광주순금열쇠상패,20,1554,0.0
순금,금1돈행운열쇠,20,4687,234.35
순금,금375G,70,107,1.53
순금,금거래소,26110,11973,0.46
순금,금덩이,540,1320,2.44
순금,남자생일선물,6830,202191,29.6
순금,대성금속매장실버바,20,66,0.0
순금,덩어리금,310,1845,5.95
순금,돌금수저3.75,20,741,37.05
순금,돌반지1돈,11200,26,0.0
순금,돼지순금,50,9966,199.32
순금,돼지휴대폰고리24K,20,24,0.0
순금,두꺼비순금,40,636,15.9
순금,렛잇뷰티순금골드바,20,51857,2592.85
순금,메이플은화,570,47,0.08
순금,순금1골드바,20,41065,0.0
순금,순금1돈팔찌,790,56,0.07
순금,순금2KG,20,235,0.0
순금,순금3.75골드바,30,8280,276.0
순금,순금3.75펜던트,20,6248,0.0
순금,순금골드바띠,20,249004,0.0
순금,순금바3돈,20,21,1.05
순금,순금양,60,538,8.97
순금,순금열쇠10돈,70,14,0.2
순금,순금원앙,100,363,3.63
순금,순금퇴직기념패,20,2216,110.8
순금,순금행운의열쇠7.5G24K,20,4219,0.0
순금,신축골드바3.75,20,8081,0.0
순금,원형순금,20,3025,151.25
순금,쥐순금10돈,20,3707,0.0
순금,투자형골드바7.5,20,14,0.0
순금,한국금거래소7.5G골드바,20,39,0.0
순금,한국금거래소금반지,30,929,30.97
순금,한국금거래소은,20,140,7.0
순금,한국금거래소행운의열쇠1G,20,26,1.3
순금,한국조폐공사골드바,2010,38,0.02
순금,한돈카드,30,16069,535.63
순금,할아버지생신선물,6380,4385,0.69
순금,황금열쇠1G,40,75,1.88
순금,황금열쇠가격,250,8379,33.52
순금,황금열쇠상패11.25G,20,61,0.0
순금,황금열쇠순금,20,1468,73.4
순금,1.875G골드바,20,1004,50.2
순금,1.875G미니골드바,20,56,0.0
스케이트,11인치전동킥보드,170,530,3.12
스케이트,롱보드입문용,860,29263,34.03
스케이트,세발전동킥보드,370,194,0.52
스케이트,타보레롱보드,170,153,0.9
스케이트,이볼브,1680,13480,8.02
